oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
99000000000;03.10.2020;69,1;111,15;79,28;37,7;93,55;45,21;29,77;168,07;37,26;55,68;37,78;118;46,93;325,75;218,41;0;0;170,12;267,91;0;252,04;371,05;256,66;750,56;77,79;544,94;4,78;0;85,36;20,56;29,86;84;5 833,67;4 973,68;6 047,42;2 318,66;393,56;4 110,02;1 467,25;510,72;1 562,12;1 911,84;978,06;371,65;837,08;491,27;3 047,40;3 625,45;687,53;927,45;0;0;2 625,00;673,75;0;178,39;307,57;287,14;223,88;4 209,93;545,7;27 610,00;0;1 934,25;641,39;3 091,20;1 658,00;46,23;47,69;47,08;50,79;25 622,17;17 593,98;1 072,44;4 392,76
99000000000;04.10.2020;73,3;106,66;79,94;37,07;95,03;50,87;29,77;169,8;37,58;54,65;36,6;116,9;45,9;335,42;202,9;0;0;184,75;269,59;0;252,49;377,51;251,55;748,72;76,28;542;4,78;0;83,77;20,02;27,03;79,94;5 854,70;4 992,95;6 048,26;2 124,54;309,77;3 884,27;1 425,67;473,66;1 198,37;2 196,98;831,91;371,42;779,75;575,84;2 358,20;3 323,26;674,57;974,36;0;0;1 987,02;535,91;0;134,62;257,4;269,57;239,23;4 238,62;454,13;31 083,00;0;1 744,24;692,26;2 871,20;1 620,07;45,73;47,75;48,61;50,79;21 247,10;18 272,54;1 626,09;2 676,10
99000000000;05.10.2020;68,55;107,96;83,4;38,61;79,58;51,21;33,7;174,94;36,49;58,43;37,29;125,4;47,15;346,84;214,12;0;0;162,26;247,09;0;260,63;385,84;258,78;743,77;77,46;519,14;4,72;0;82,23;19,26;30,42;78,86;5 918,25;5 029,34;6 163,10;2 353,26;322,42;4 770,41;1 126,57;453,78;1 357,04;1 516,43;837,13;424,92;706,26;439,94;1 990,90;3 199,05;635,54;1 035,09;0;0;2 466,32;524,31;0;165,43;268,86;280,83;239,67;4 322,13;548,94;27 335,00;0;2 035,43;337,34;2 920,10;1 573,06;46,55;47,74;48,57;50,78;23 616,55;17 197,69;1 969,67;3 391,03
99000000000;06.10.2020;72,83;108,71;84,65;34,78;79,32;46,91;33,89;170,09;36,18;60,7;36,37;118,1;46,98;286,51;219,09;0;0;159,31;251,55;0;257,41;369,16;245,11;744,85;77,16;494,38;4,79;0;85,95;20,17;31,8;89,9;5 914,60;5 031,06;6 105,55;2 079,33;293,62;4 673,36;928,53;514,46;1 279,14;1 465,82;799,31;343,39;528,66;509,06;2 221,40;3 421,79;751,01;1 060,35;0;0;2 745,97;648,71;0;184,56;384,11;358,12;237,59;4 246,21;603,38;25 850,00;0;1 580,27;359,87;2 831,22;1 890,63;46,75;47,75;48,58;50,8;24 977,38;17 473,63;1 381,69;3 650,15
99000000000;07.10.2020;74,08;106,54;85,1;38,56;77,08;56,54;34,44;173,51;40,34;58,86;34,03;126,8;49,84;321,21;215,11;0;0;162,09;262,18;0;233,39;375,95;246,64;598,6;73,9;543,51;4,76;0;83,96;20,27;34,95;76,23;5 729,75;4 855,34;5 929,01;2 026,53;283,82;4 740,48;951,09;510,82;1 325,88;1 333,12;724,63;359,27;577,19;614,16;1 894,00;2 933,97;599,86;1 132,32;0;0;2 642,77;713,43;0;212,01;375,34;324,68;339,23;5 433,50;463,87;26 771,00;0;1 567,12;544,87;3 060,89;1 690,80;46,52;47,75;48,58;50,83;26 513,83;18 392,86;1 158,58;3 626,98
99000000000;08.10.2020;68,85;113,31;83,87;37,12;77,26;45,93;33,86;174,04;48,22;58,3;34,97;121,9;51,61;304,8;210,24;0;0;141,49;253,92;0;238,62;379,82;249,98;742,44;75,71;543,37;5,14;0;83,99;21,73;31,96;87,28;5 709,78;4 843,72;5 932,56;2 265,93;293,49;4 847,21;1 030,09;442,9;1 836,80;1 661,12;803,76;307;584,6;575,08;2 074,10;3 079,32;740,31;1 181,12;0;0;3 320,69;593,41;0;251,67;311,55;323,75;231,87;5 026,03;494,39;31 184,00;0;1 687,62;501,77;2 984,92;2 072,48;45,92;47,75;48,57;50,73;21 922,83;16 557,55;1 275,14;3 532,39
99000000000;09.10.2020;75,03;108,7;84,41;37,29;72,68;46,67;34,03;168,81;46,18;58,34;32,64;120,9;51,74;295,93;229,28;0;0;157;257,79;0;272,5;376,07;250,28;591,75;75,2;572,21;4,99;0;85,94;20,4;36,52;84,97;5 885,58;5 006,05;6 061,95;2 473,63;381,09;5 050,94;1 339,91;689,01;1 971,05;1 756,11;1 052,01;380,82;563,89;621,95;2 483,40;3 489,67;859,48;1 264,88;0;0;3 844,04;1 130,90;0;218,97;418,56;371,35;408,98;5 925,52;587,88;33 729,00;0;1 972,54;406,79;3 972,75;2 211,72;45,7;47,75;48,56;50,75;25 428,42;18 381,13;1 406,89;4 858,82
99000000000;10.10.2020;70,64;113,33;79,44;34,5;83,68;43,59;34,25;166,65;47,21;58,33;30,76;121,9;50,3;285,92;213,32;0;381,02;153,99;274,94;0;280,69;371,37;246,52;742,97;75,76;563,46;4,92;149,25;85,34;20,59;27,41;84,33;5 846,86;4 980,40;6 073,24;2 398,76;395,51;4 410,93;1 112,50;511,51;1 789,34;1 910,79;1 105,01;410,07;670,51;730,45;2 550,60;3 527,04;792,93;1 022,75;0;87,12;3 572,39;930,62;0;197,54;361,02;310,83;253,36;5 008,06;572,82;32 813,00;23,45;1 827,65;494,72;3 135,06;2 024,63;46,46;47,75;48,57;50,82;26 145,58;17 797,16;970,5;3 300,18
99000000000;11.10.2020;73,99;110,67;79,31;35,11;84;58,07;33,25;166,61;40,11;56,5;30,6;124,6;49,47;289,8;210,16;0;0;176,03;271,53;0;252,48;377,63;245,33;726,1;75,68;558,7;4,7;137,76;85,69;20,19;26,24;76,76;5 940,52;5 062,58;6 169,09;2 106,51;310,93;3 997,97;1 358,42;512,11;1 110,27;1 740,88;842,78;341,09;591,78;841,13;2 110,20;3 130,41;707,2;1 026,92;0;0;2 347,62;681,06;0;163,63;315,06;292,57;219,24;4 563,49;462,76;31 054,00;25,95;1 710,15;439,02;2 894,98;1 727,19;46,54;47,75;48,52;50,75;23 221,51;18 746,77;884,23;4 180,28
99000000000;12.10.2020;73,19;105,67;83,4;39,02;77,59;51,45;34,8;134,09;37,94;58,14;30,66;112,4;51,12;306,62;203,82;0;0;191,03;258,94;0;275,74;373,14;237,29;744,31;76,37;567,34;4,86;0;92,33;19,89;27,36;77,89;5 974,11;5 095,72;6 096,38;2 289,43;352,07;5 016,01;1 176,37;538,02;1 408,17;1 415,55;1 218,28;373,3;793,71;717,38;2 573,00;3 004,87;723,5;1 374,10;0;0;2 130,05;677,75;0;166,2;372,2;389,18;240,84;5 390,86;519,44;30 730,00;0;1 716,46;517,76;3 107,95;1 940,82;46,75;47,74;48,57;50,7;27 620,16;17 236,31;1 089,71;4 205,98
99000000000;13.10.2020;73,75;113,82;85,79;37,93;76,5;46,16;34,42;132,14;38,53;57,16;29,22;116,5;50,97;337,74;206,36;0;0;179,45;270,54;0;272,26;395,93;253,1;622,61;75,06;564,12;4,78;0;91,85;18,7;28,96;85,98;5 976,22;5 089,53;6 086,62;2 441,28;318,28;4 901,21;1 203,73;629,87;1 693,99;1 581,75;1 401,66;504,58;1 101,47;779,39;2 659,20;3 546,04;604,01;1 298,83;0;0;2 526,76;590,74;0;168,19;350,86;284,81;342,85;5 572,02;582,38;30 096,00;0;1 778,53;467,97;3 325,66;2 179,60;46,51;47,75;48,65;50,73;27 252,47;18 269,05;1 235,71;4 206,38
99000000000;14.10.2020;72,58;110,26;83,12;38,62;85,7;48,25;34,16;127,14;35,77;63,93;31,67;118,9;51,36;323,94;216,49;0;0;191,98;282,36;0;241,47;368,1;236;743,91;77,16;584,3;4,72;0;90,47;19,91;30,53;77,52;6 043,14;5 153,67;6 188,31;2 491,39;322,86;4 707,53;1 257,51;551,88;1 508,84;1 497,93;1 246,06;320,03;657,71;669,99;2 473,40;3 270,62;721,92;1 336,96;0;0;2 374,73;673,3;0;207,83;343,39;375,31;240,8;4 531,18;470,64;28 617,00;0;1 584,48;410,66;3 094,29;1 704,10;46,65;47,73;48,65;50,79;28 848,01;18 147,60;1 193,46;3 603,12
99000000000;15.10.2020;72,01;117,34;85,4;38,51;80,54;54,69;34,14;135,07;35,37;63,72;31,45;120,1;51,06;327,92;213,65;0;0;188,69;270,89;0;279,28;375,94;252,94;740,38;75,93;572,58;4,67;0;89,64;20,72;27,53;80,12;6 059,22;5 160,03;6 208,38;2 212,32;349,62;4 681,26;1 207,78;532,72;1 340,28;1 449,71;1 253,07;483,85;517,98;700,05;2 433,60;2 823,59;688,48;1 278,11;0;0;2 233,41;668,99;0;185,12;396,66;320,04;260,98;5 574,83;501,1;26 760,00;0;1 452,06;655,82;3 391,07;2 107,67;46,34;47,77;48,65;51,57;39 800,00;21 707,73;1 062,45;6 555,24
99000000000;16.10.2020;75,81;117,37;85,43;38,49;79,76;50,33;33,97;132,69;35,24;60,26;28,61;117,5;47,61;332,45;214,31;0;0;192,83;273,56;0;229,03;376,95;246,71;739,38;76;565,43;4,76;151,78;89,19;20,37;29,21;86,14;6 026,54;5 135,43;6 158,94;2 523,66;397,03;4 928,99;1 535,51;560,9;1 531,10;1 654,00;1 445,28;460,97;602,73;912,95;3 059,40;6 104,62;675,26;1 388,51;0;0;2 737,37;890,35;0;317,59;470,47;482,64;296,24;5 686,33;604,52;30 186,00;28,27;1 811,74;605,17;3 489,30;2 258,72;45,69;47,78;48,65;51,76;36 921,02;21 450,50;1 576,33;6 303,54
99000000000;17.10.2020;69,88;125,64;80,7;36,62;80,47;49,12;35,25;132,58;34,76;60,02;25,5;118,6;50,65;295,63;202,93;0;0;188,83;282,22;0;229,37;379,86;249,99;744,36;76,28;551,85;5,03;158,08;90,09;19,92;28,47;91,85;5 981,63;5 101,90;6 138,08;2 581,21;330,96;4 003,45;1 491,63;553,73;1 426,96;1 547,82;1 314,17;480,81;633,6;1 255,84;2 882,40;3 032,62;711,2;952,27;0;0;2 387,27;728,26;0;252,67;298,44;303,63;238,23;4 300,18;582,79;29 297,00;25,64;1 893,96;503,93;2 954,34;1 648,99;46,21;47,76;48,65;51,81;37 237,55;22 732,71;1 194,17;5 552,78
99000000000;18.10.2020;74,07;112,57;81,02;35,31;86,66;48,41;33,3;130,98;34,85;54,69;23,25;116,6;49,96;278,94;201,66;0;264,43;189,97;274,92;0;237,43;372,7;246,98;740,1;75,57;560,33;5,01;131,04;88,8;19,29;26,98;81,55;5 685,19;4 838,28;5 836,66;2 092,03;383,43;3 676,20;1 326,48;483,58;1 405,07;1 578,70;1 088,70;377,41;924,7;1 327,47;2 602,30;2 766,80;608,34;971,04;0;107,45;2 091,86;622,25;0;196,92;309,19;294,52;244,59;4 450,46;461,6;31 452,00;37,22;1 660,77;420,44;2 796,85;1 568,71;46,15;47,77;48,65;51,74;32 652,52;19 821,91;841,09;4 395,82
99000000000;19.10.2020;69,12;114,99;83,6;38,94;78,81;47,16;33,09;164,34;34,72;44,63;21,28;128,2;51,23;311,58;213,2;0;0;171,99;270,95;0;215,82;376,51;254,36;609,62;75,81;557,65;4,74;0;91,46;20,01;34,9;89,94;5 665,47;4 808,22;5 872,09;2 048,20;448,82;4 514,52;1 149,00;543,1;1 741,30;1 286,35;761,03;496,47;981,81;1 489,89;2 402,20;2 632,36;556,18;1 024,02;0;0;2 465,39;495,57;0;224,28;323,9;323,75;309,54;5 422,80;470,81;26 112,00;0;1 560,31;490,16;2 525,45;1 641,03;46,32;47,76;48,65;51,64;32 260,45;17 120,68;1 220,91;6 228,27
99000000000;20.10.2020;75,28;110,46;83,39;34,8;83,24;52,94;34,23;164,2;34,87;41,66;20,58;134,4;51,03;307,87;212,01;0;0;178,46;267,99;0;209,27;373,85;249,37;671,7;77,12;557,46;5,05;0;91,12;21,62;27,42;83,66;5 738,38;4 871,26;5 988,79;2 185,45;442,74;4 482,18;919,09;484,89;1 672,22;1 382,90;844,06;445,18;1 031,45;1 757,41;1 997,50;2 559,48;675,37;1 060,17;0;0;2 390,66;615,38;0;275,37;385,42;384,3;282,33;5 337,38;553,28;29 773,00;0;1 782,17;537,45;2 670,85;1 907,08;45,72;47,76;48,66;50,88;23 389,95;18 516,91;1 322,14;3 974,60
99000000000;21.10.2020;68,14;107,12;85,25;38,72;75,12;48,49;34,7;164,08;34,87;41,57;20,36;126,5;50,62;299,54;208,45;0;0;180,78;269,85;0;250,89;383,6;251,97;610,6;76,57;558;5,14;0;90,03;21,12;29,65;79,96;5 727,49;4 862,52;5 930,97;2 266,89;420,79;4 206,40;1 245,21;533,63;1 432,34;1 507,98;858,37;470,84;854,3;1 717,94;2 409,20;2 884,29;618,99;1 160,13;0;0;2 446,50;625,64;0;193,01;295,99;277,1;335,87;4 445,66;515,82;28 564,00;0;1 950,43;376,6;2 706,54;1 719,34;45,73;47,74;48,67;50,77;21 812,00;16 789,36;1 282,63;3 244,41
99000000000;22.10.2020;76,33;115,87;85,82;37,81;85,48;47,32;34,57;164,82;34,88;47,89;20,47;129;50,82;297,01;202,96;0;0;182,97;268,05;0;259,35;384,98;245,32;575,5;76,83;554,31;5,14;0;88,44;21,21;28,57;75,9;5 759,88;4 887,82;5 951,04;1 918,48;426,58;4 310,35;1 155,15;407,53;1 425,18;1 466,25;836,8;642,03;1 065,99;1 535,20;2 619,70;2 864,16;690,77;1 068,51;0;0;2 298,78;475,01;0;191,03;331,35;351,42;356,19;4 932,99;506,68;28 541,00;0;1 695,56;355,75;2 626,46;1 495,62;45,96;47,75;48,67;50,94;21 972,39;17 949,97;1 455,80;2 217,13
99000000000;23.10.2020;76,36;109,02;83,2;37,97;80,17;53,17;36,31;164,25;34,31;44,81;20,43;130,1;47,1;301,84;216,92;0;0;192,22;263,6;0;265,44;385,82;247,06;598,26;75,59;554,99;5,03;0;89,55;21,55;29,89;92,18;5 771,21;4 901,27;5 981,69;1 868,68;395,38;4 277,63;1 061,19;529,38;1 268,02;1 436,50;910,78;735,92;781,93;1 321,02;2 712,40;5 632,61;615,08;1 005,33;0;0;2 433,56;667,85;0;202,24;385,57;345,84;355,73;5 049,73;620,63;28 473,00;0;1 688,67;418,99;2 745,83;1 581,07;45,71;47,75;48,67;52,11;32 955,23;19 805,77;1 979,64;345,52
99000000000;24.10.2020;66,54;114,7;84,34;37,21;81,87;42,61;37,09;174,16;34,95;52,75;20,57;141,7;51,02;290,87;197,93;0;196,97;172,29;275,41;0;210,12;385,4;253,11;743,68;75,67;549,67;5,29;148,98;89,66;20,28;34,03;77,69;5 762,50;4 879,37;6 056,87;2 118,81;493,86;3 935,94;1 360,47;588,06;1 727,76;1 510,98;849,69;780,79;1 079,45;1 644,78;2 116,60;2 396,82;596,52;932,74;0;134,62;2 688,02;655,87;0;254,57;273,27;277,09;226,75;4 217,25;478,37;30 299,00;22,84;2 194,67;482,66;2 782,01;1 463,51;45,7;47,75;48,66;51,49;30 899,27;19 598,95;1 302,96;152,81
99000000000;25.10.2020;71,87;107,37;81,38;33,08;83,19;45,45;35,33;182,5;35,06;46,41;20,26;146,6;50,65;294,07;193,86;0;0;183,63;275,53;0;194,65;389,88;246,98;723,9;74,95;548,96;4,5;0;87,33;18,92;27,41;82,72;5 727,61;4 856,17;6 041,47;1 567,18;333,53;3 119,91;897,47;377,76;1 147,43;1 424,22;621,46;415,37;590,31;1 450,08;1 682,10;1 963,40;479,23;763,6;0;0;1 343,04;280,02;0;192,02;190,02;216,15;164,37;3 842,42;292,61;26 631,00;0;1 176,11;334,15;2 013,34;1 297,20;45,66;47,77;0;51,51;17 057,72;9 663,94;0;87,19
99000000000;26.10.2020;70,66;107,03;84,62;33,78;80,89;39,88;37,03;197,92;29,25;65,01;30,15;127,1;52,83;293,19;193,69;0;0;176,77;245,07;0;220,21;386,47;253,8;718,92;76,78;541,49;4,95;0;91,05;20,46;39,8;84,46;5 749,60;4 866,95;5 987,75;1 086,15;138,12;2 118,31;579,3;222,28;816,42;578,19;354,48;365,4;241,38;221,99;1 009,50;1 439,23;297,62;519,97;0;0;983,89;205,45;0;105,86;143,17;189,33;103,27;2 272,44;191,48;13 628,00;0;729,75;136,39;1 423,14;846,19;46,21;47,76;48,67;51,48;28 972,20;13 746,40;706,59;247,57
99000000000;27.10.2020;71,28;118,35;85,17;37,83;90,9;48,03;37,93;194,41;29,33;63,07;33,39;118,9;53,18;321,22;219,45;0;0;171,92;277,22;0;208,84;387,35;251,69;670,77;75,71;538,93;4,91;0;92,89;21,32;30,14;79,58;5 757,92;4 876,68;5 949,97;2 007,38;300,75;4 123,72;1 065,63;414,29;1 362,35;1 282,21;755,12;1 094,31;558,62;527,99;2 634,10;2 191,51;501,1;892,18;0;0;2 138,28;440,55;0;224,41;306,54;305,75;269,91;5 078,58;432,31;23 739,00;0;1 391,42;332,99;2 318,17;1 543,05;45,68;47,75;48,66;51,4;26 710,75;15 526,83;1 300,56;44,73
99000000000;28.10.2020;63,85;113,35;85,52;34,63;78,59;49,67;39,32;196,43;30,36;65,73;33,84;118,4;52,77;324,01;216,53;0;0;174,05;276,02;0;214,56;329,97;236,59;730,03;76,64;550,22;5,19;0;90,84;19,63;29,89;86,6;5 717,98;4 845,34;5 892,59;2 077,08;289,53;4 008,30;845,06;463,8;1 300,29;1 197,06;832,08;1 056,37;676,7;583,23;2 302,80;3 613,88;560,14;932,72;0;0;2 096,68;573,56;0;262,2;340,53;325,52;190,2;4 172,74;414,54;26 979,00;0;1 480,34;426,64;2 194,53;1 612,25;46,35;47,75;48,68;51,39;30 669,52;15 713,43;980,78;135,13
99000000000;29.10.2020;68,9;121,87;85,81;33,72;81,86;46,97;37,07;208,72;28,75;68,42;33,72;121,4;51,22;281,74;213,24;0;0;181,53;299,92;0;206,4;402,44;261,21;594,44;75,74;582,96;5,21;0;89,97;19,91;33,01;82,47;5 849,11;4 956,64;6 006,64;1 707,68;265,07;3 574,57;758,26;339,32;1 146,58;1 003,09;680,48;869,38;446,47;565,8;1 766,70;2 325,06;539,56;758,71;0;0;1 402,10;318,93;0;247,09;210,64;216,44;250,25;4 153,15;288,74;24 702,00;0;1 275,01;280,03;2 087,70;1 201,90;45,69;47,74;48,68;51,4;30 505,03;16 932,38;919,13;59,46
99000000000;30.10.2020;68,56;118,66;85,49;37,09;78,4;46,28;37,42;216,88;28,73;60,69;32,14;117;54;301,86;231,61;0;0;177,13;260,21;0;207,52;401,58;253,45;618,33;76,96;562,84;5,03;152,99;90,74;19,67;27,14;89,59;5 837,84;4 951,54;6 012,23;2 096,03;295,42;3 892,32;1 165,05;363,86;1 299,72;799,64;780,78;880,38;590,9;586,2;2 190,90;2 167,70;647,33;884,01;0;0;2 115,90;480,76;0;306,54;265,67;293,47;271,37;4 514,22;392,65;24 084,00;20,12;1 182,99;302,84;2 400,52;1 458,15;45,69;47,75;48,67;51,4;32 022,41;18 947,73;1 290,81;145,22
99000000000;31.10.2020;64,99;114,02;82,72;36,95;83,97;45,9;40,84;219,11;28,55;66,93;32,76;130,8;53,89;276,22;203,32;0;0;175,54;289,48;0;207,28;395,64;258,2;567,37;76,68;569,06;5,04;0;86,22;19,59;24,64;84,73;5 913,69;5 011,90;6 141,82;2 044,72;308,55;3 176,84;1 181,35;387,2;1 240,65;1 252,11;839,03;940,19;499,22;574,45;1 701,70;1 991,72;652,12;809,52;0;0;1 757,87;467,12;0;223,46;195,05;219,63;274,91;3 576,70;314,73;24 274,00;0;1 539,48;423,82;2 291,51;1 337,26;45,88;47,77;48,67;51,4;32 715,08;19 180,21;1 402,92;197,12
99000000000;01.11.2020;73,29;121,02;80,17;36,46;91,55;49,81;39,24;210,15;29,7;62,31;31,86;131,6;53,66;304,96;215,6;0;0;182,6;275,16;0;210,18;371,21;250,3;711,18;75,59;551,08;5,14;0;90,84;19,92;26,81;77,53;5 866,69;4 977,06;6 133,86;1 938,02;316,23;3 457,34;1 445,17;407,07;1 213,19;1 371,55;829,09;980,78;413,77;633,46;2 263,60;2 395,55;541,67;934,28;0;0;1 690,44;453,59;0;211,1;258,03;233,38;198,39;4 296,21;357,6;28 284,00;0;1 407,55;505,5;2 480,69;1 566,97;46,32;47,87;48,67;51,4;26 583,10;15 074,41;909,46;82,91
99000000000;02.11.2020;70,71;117,39;82,07;38,54;75,71;50,39;37,76;217,03;34,32;60,61;33,15;133,7;50,62;289,19;213,16;0;0;168,51;256,86;0;194,26;367,43;248,84;540,34;77,76;498,8;5,47;0;89,93;20,06;32;73,38;5 788,33;4 903,60;6 045,48;1 376,99;193,3;2 853,09;918,01;352,65;993,07;848,14;585,71;557,75;376,23;384,47;1 622,40;2 078,64;490,66;687,42;0;0;1 538,28;407,54;0;157,24;209,16;172,51;252,46;2 871,59;360,15;14 294,00;0;1 001,74;254,33;2 014,67;1 220,30;45,86;47,93;49,47;51,4;25 878,32;14 373,78;737,92;108,7
99000000000;03.11.2020;73,97;122,72;76,35;38,49;84,41;31,8;36,9;218,91;35,06;66,59;33,52;127,9;52,11;328,73;242,32;0;0;160,26;257,7;0;217,82;387,4;244,5;583,22;76,26;510,39;6,04;0;94,02;20,88;29,85;78,82;5 736,36;4 869,67;6 015,65;1 171,46;180,61;2 711,49;733;270,27;1 337,68;592,06;649,63;477,03;358,92;262,8;2 181,40;2 526,38;364,16;520,85;0;0;1 615,29;387,6;0;162;207,28;217,98;223,74;3 138,54;355,78;17 117,00;0;719,5;227,53;1 439,21;908,24;45,86;47,94;49,47;0;27 353,01;14 046,42;1 155,95;0
99000000000;04.11.2020;71,32;123,44;80,03;37,44;80,46;44,6;38,75;214,12;35,39;62;32,24;134,7;52,03;286,4;221,95;0;0;177,8;278,06;0;216,52;385,6;250,45;724,68;76,3;514,72;5,58;0;92,5;20,33;32,64;86,98;5 897,34;5 003,57;6 184,15;2 188,93;362,02;4 194,13;1 397,37;547,63;1 601,39;1 543,27;820,1;808,74;917,7;557,26;2 250,60;4 909,03;618,36;977,89;0;0;2 141,30;607,25;0;246,26;286,27;292,67;221,51;5 176,76;522,67;29 823,00;0;1 428,57;489,74;2 346,75;1 750,01;45,88;47,94;49,47;53;30 550,83;16 726,08;1 174,92;150
99000000000;05.11.2020;74,95;116,63;85,58;40,15;71,44;47,42;37,14;203,64;35,58;68,34;32,81;130,5;52,06;306,04;224,37;0;162,11;177,8;263,58;0;217,73;380,64;247,56;693,5;76,4;523,1;5,32;0;94,05;20,4;30,35;90,45;5 785,30;4 894,39;6 019,85;2 128,58;321,76;4 444,00;1 124,13;645,4;1 672,92;1 252,89;905,59;799,86;629,6;496,6;2 326,10;4 711,84;760,02;1 044,09;0;125,38;2 307,82;637,17;0;262,05;307,46;264,03;232,24;4 647,68;483,94;28 034,00;0;1 338,32;467,22;2 854,65;1 954,67;45,86;47,94;49,47;53;30 028,03;17 457,34;1 153,36;161,14
99000000000;06.11.2020;70,36;119,85;82,05;34,83;78,9;56,41;38,41;202,98;35,45;68,12;33,83;121,3;53,5;309,96;228,82;0;0;179,5;256,9;0;223,11;375,04;241,05;599,61;76,2;515,59;5,43;160,39;91,19;20,88;27,55;82,08;5 676,17;4 807,11;5 870,41;2 721,39;391,82;5 134,71;1 412,33;670,98;1 490,22;1 898,04;1 256,72;978,8;729,23;606,87;3 445,10;5 637,01;736,4;1 291,43;0;0;2 763,45;914,55;0;343,58;434,07;437,66;407,73;6 217,05;767,39;33 433,00;26;2 005,91;419,72;3 344,41;2 028,44;46,77;47,92;49,47;53;34 098,44;19 604,91;1 102,76;107,68
99000000000;07.11.2020;72,6;118,41;80,72;39,05;77,94;48,03;40,21;169,51;35,84;67,09;33,06;128,3;51,83;303,14;226,22;0;0;179,21;268,41;0;214,28;385,93;251,2;725,39;76,29;512,45;5,61;0;93,14;21,19;32;82,11;5 747,11;4 869,13;5 976,64;2 345,53;437,42;4 113,56;1 573,01;706,38;1 786,36;2 020,33;1 616,65;976,96;761,1;611,15;3 028,30;3 119,26;694,27;1 015,71;0;0;2 748,70;858,79;0;304,19;340,57;304,06;246;4 941,58;627,24;31 753,00;0;1 611,19;385,15;3 203,90;1 643,66;45,86;47,92;49,49;53;27 649,37;13 638,75;1 233,77;176,5
99000000000;08.11.2020;74,47;110,74;79,76;34,21;69,47;45,14;37,34;166,6;35,3;68,03;31,75;132,7;51,6;292,52;214,49;0;207,03;181,36;262,67;0;211,35;377,28;244,06;710,11;75,54;517,66;5,31;0;91,63;20,63;29,01;79,89;5 753,88;4 877,39;6 008,18;2 238,36;453,68;3 776,33;1 580,92;692,98;1 728,49;1 569,52;1 323,76;973,72;641,99;591,87;2 400,30;2 856,08;692,42;970,66;0;109,08;2 038,11;607,14;0;238,12;268,29;281;231,49;4 676,48;474,36;32 489,00;0;1 678,23;614,3;2 695,84;1 762,02;45,87;47,94;49,47;53;20 697,26;11 481,87;1 024,01;151,54
99000000000;09.11.2020;73,07;118,82;82,85;38,01;78,49;45,02;38,68;168,37;35,33;56,06;24,3;127;51,54;308,02;225,37;0;0;167,1;267,75;0;218,25;383,76;241,33;720,8;77,2;506,84;5,37;0;93,56;20,47;29,26;86,13;5 707,70;4 838,37;5 932,67;2 251,19;412,17;4 774,94;1 254,91;717,46;1 788,83;1 555,10;1 153,08;930,33;1 095,71;791,34;2 859,20;2 827,94;629,77;980,28;0;0;2 536,25;589,11;0;248,41;347,8;352,09;202,56;4 609,43;502,91;29 396,00;0;1 396,28;432,55;2 784,56;2 050,02;45,88;47,92;49,46;53;30 894,06;16 667,62;904,59;61,51
99000000000;10.11.2020;68,95;108,34;86,24;36,85;74,97;48,67;39,9;203,05;36,1;48,87;23,91;132,8;54,75;307,67;213,52;0;0;154;265,21;0;205,93;392,28;259,23;723,54;77,24;537,34;5,37;0;92,78;20,99;26,66;89,75;5 759,98;4 873,88;6 026,61;2 090,91;357,43;4 047,86;1 237,16;585,14;1 492,92;1 356,87;742,54;907,71;676,8;897,32;2 413,90;2 135,67;647,89;1 056,88;0;0;2 342,03;589,49;0;245,66;229,85;239,34;176,64;4 097,68;415,77;28 170,00;0;1 258,32;308,25;2 723,24;1 722,91;45,87;47,93;49,47;53;32 111,68;20 049,12;1 387,91;74,95
99000000000;11.11.2020;72,46;107,68;84,17;38,29;76,86;48,29;38,93;204,35;35,36;54,85;24,28;120,7;52,24;311,45;219,74;0;0;173,23;254,2;0;234,13;382,57;238,92;575,26;75,74;520,39;5,44;0;92,82;22,13;29,49;89,46;5 658,34;4 795,76;5 843,43;2 428,99;494,29;4 763,56;1 512,91;665,89;1 639,88;1 570,10;976,9;972,8;1 119,04;857,41;3 439,90;3 832,51;760,53;1 043,28;0;0;2 669,39;774,6;0;263,32;410,68;449,64;402,97;5 576,75;617,47;33 532,00;0;1 770,08;311,47;2 988,49;2 202,93;46,74;47,91;49,46;53;35 235,33;18 862,42;1 041,26;86,04
